	1	2	3	4	5	score	sum
existence	4	3	2	15	8	0.2310585786300049	32
liner	3	5	2	10	12	-0.4997965730219448	32
coin	1	2	1	10	18	0.4990889488055994	32
focused	4	2	8	9	9	-0.4999832985781519	32
peeve	4	2	4	10	12	-0.4996646498695335	32
panny	0	0	0	1	31	0.49999999999994316	32
league	8	4	1	5	14	-0.4999898700090191	32
bumper	8	1	2	7	14	-0.49987660542401374	32
evernote	0	0	3	16	13	0.49966464986953363	32
german	3	4	3	5	17	-0.1224593312018546	32
concise	1	0	1	3	27	0.4999999998308102	32
nightstand	4	2	1	10	15	-0.3807970779778824	32
workhorse	4	1	1	10	16	0.1224593312018546	32
purchased	4	7	5	3	13	-0.4999938558253978	32
porch	2	1	2	6	21	0.4999724643088853	32
playtex	3	7	2	15	6	-0.1224593312018546	33
functioning	11	2	7	6	7	-0.49999999793884636	33
preferred	2	0	2	10	19	0.49966464986953363	33
farther	3	3	5	12	10	-0.4525741268224332	33
witch	3	0	3	5	22	0.4999724643088853	33
pinnacle	7	10	4	6	6	-0.4999724643088854	33
evil	9	1	4	10	9	-0.4999832985781519	33
warrantee	17	5	5	2	4	-0.31757447619364365	33
wealth	1	1	1	13	17	0.49752737684336534	33
fellowes	10	1	1	4	17	-0.4994472213630764	33
grease	4	1	7	7	14	-0.49752737684336523	33
corsair	8	0	0	1	24	0.4994472213630764	33
cooking	0	1	2	9	21	0.49999773967570205	33
filename	1	1	11	16	4	0.49752737684336534	33
cone	5	2	2	9	15	-0.4890130573694068	33
crowded	0	4	2	8	19	0.4990889488055994	33
conduct	3	4	7	7	12	-0.4999724643088854	33
bothersome	0	2	2	15	14	0.49330714907571527	33
recalculation	2	1	1	9	20	0.4998766054240137	33
upconversion	2	0	5	14	12	0.42414181997875655	33
fluid	1	4	2	9	17	0.42414181997875655	33
homedock	5	1	5	7	15	-0.49330714907571516	33
pity	7	4	4	8	10	-0.4999999847700205	33
banking	7	11	2	2	11	-0.49999996775813366	33
phono	1	6	2	13	11	-0.2310585786300049	33
evenly	5	2	3	5	18	-0.1224593312018546	33
clueless	11	4	3	5	10	-0.49999999954009444	33
valley	3	0	1	8	21	0.4999546021312976	33
fairness	7	9	3	6	8	-0.49999916847197234	33
hunting	0	1	2	11	19	0.4999546021312976	33
uploaded	7	3	2	13	8	-0.49592986228410385	33
playable	2	2	6	13	10	0.0	33
humming	9	8	1	11	4	-0.4999977396757021	33
freely	5	3	1	6	18	-0.1224593312018546	33
liveupdate	19	4	3	2	5	0.2310585786300049	33
gmrs	0	0	8	6	19	0.49966464986953363	33
grasp	3	1	4	5	20	0.49752737684336534	33
garble	6	11	6	5	5	-0.4994472213630764	33
understood	4	1	2	11	15	-0.3807970779778824	33
reserve	2	1	4	5	21	0.4998766054240137	33
funky	4	3	1	13	12	-0.42414181997875644	33
enought	5	2	5	8	13	-0.49987660542401374	33
kaito	3	0	0	9	21	0.4999724643088853	33
venezia	0	2	3	10	18	0.4990889488055994	33
flannel	2	4	1	12	14	-0.4525741268224332	33
grado	2	0	6	9	16	0.31757447619364365	33
upconverting	2	1	1	11	18	0.49752737684336534	33
nighttime	0	1	2	9	21	0.49999773967570205	33
cupholder	5	3	1	10	14	-0.498498817743263	33
curse	5	3	4	8	13	-0.49992515377248936	33
pronunciation	1	2	3	10	17	0.48201379003790845	33
niche	2	1	6	10	14	-0.42414181997875644	33
workstation	3	1	0	7	22	0.49998329857815205	33
unbearable	10	6	2	6	9	-0.4999999997210532	33
repeater	2	0	2	4	25	0.4999999586006244	33
bundled	3	1	3	14	12	0.2310585786300049	33
complexity	2	8	1	11	12	-0.4999724643088854	34
holster	3	1	2	16	12	0.47068776924864364	34
folding	2	2	6	10	14	-0.48201379003790845	34
ringtone	11	2	2	10	9	-0.49999999998611205	34
breaking	5	6	2	13	8	-0.49592986228410385	34
grass	2	5	4	8	15	-0.4890130573694068	34
fond	2	5	1	15	11	0.2310585786300049	34
beating	0	1	3	10	20	0.4999724643088853	34
enhanced	2	2	4	9	17	0.31757447619364365	34
wooded	0	2	3	6	23	0.49999916847197223	34
batteries	3	0	5	8	18	0.45257412682243336	34
godsend	0	0	0	11	23	0.499999974890009	34
bos	5	7	1	8	13	-0.49999627336071584	34
reside	2	2	8	13	9	-0.1224593312018546	34
hmmm	5	3	12	4	10	-0.498498817743263	34
finale	1	0	5	4	24	0.499999694097773	34
pcmcia	2	2	2	11	17	0.42414181997875655	34
excellant	0	4	3	7	20	0.4994472213630764	34
cue	2	2	3	8	19	0.49330714907571527	34
growth	1	2	2	11	18	0.49592986228410396	34
crossover	0	1	1	12	20	0.4999898700090192	34
encarta	0	4	5	13	12	0.1224593312018546	34
favourite	1	0	0	9	24	0.499999974890009	34
recipient	10	1	1	4	18	-0.498498817743263	34
pristine	3	4	1	8	18	0.2310585786300049	34
boostaroo	0	8	9	8	9	-0.4999938558253978	34
happens	14	3	4	5	8	-0.49999969409777306	34
fake	12	3	3	5	11	-0.4999999997210532	34
pale	12	2	3	4	13	-0.4999999943972036	34
readjust	5	3	2	11	13	-0.49987660542401374	34
russian	2	0	10	7	15	-0.42414181997875644	34
bmw	4	0	2	3	25	0.499998629042793	34
rh	1	0	2	8	23	0.499999694097773	34
legs	3	2	5	8	16	-0.3807970779778824	34
backing	3	1	4	12	14	-0.4706877692486437	34
vac	0	0	8	7	19	0.4994472213630764	34
fails	12	7	1	6	8	-0.4999999748900091	34
cdr	1	2	0	3	29	0.4999999998308102	35
carriage	2	6	0	11	16	-0.42414181997875644	35
unplugged	13	5	4	6	7	-0.4999999317439709	35
grid	4	3	1	7	20	0.45257412682243336	35
goody	2	1	1	5	26	0.4999999586006244	35
necklace	3	1	4	8	19	0.47068776924864364	35
pose	3	4	6	5	17	-0.4706877692486437	35
hung	11	4	4	6	10	-0.49999999996224864	35
compressed	4	4	2	8	17	-0.4525741268224332	35
nitro	6	0	1	2	26	0.4999938558253978	35
gum	1	1	2	16	15	0.49330714907571527	35
radar	5	3	2	12	13	-0.49992515377248936	35
certify	6	2	3	4	20	0.0	35
nanos	6	1	8	6	14	-0.4999724643088854	35
role	5	0	2	13	15	-0.4706877692486437	35
una	6	0	1	8	20	0.45257412682243336	35
retire	2	2	3	11	17	0.31757447619364365	35
revolution	1	2	2	18	12	0.4994472213630764	35
explanatory	3	2	0	8	22	0.4998766054240137	35
fortunate	6	1	2	3	23	0.49752737684336534	35
paragraph	12	4	3	4	12	-0.4999999998973812	35
corporation	18	1	0	7	9	-0.4999832985781519	35
binocular	2	1	0	4	28	0.49999999874984713	35
restock	18	8	3	2	4	0.0	35
leopard	15	1	4	3	12	-0.4999999847700205	35
lease	8	2	4	4	17	-0.4996646498695335	35
collar	2	11	3	11	8	-0.4999898700090191	35
peter	1	2	2	13	17	0.47068776924864364	35
cmos	0	0	0	9	26	0.49999999954009455	35
employ	3	2	2	11	17	0.1224593312018546	35
grandchild	5	0	5	5	20	0.42414181997875655	35
warner	0	5	1	5	24	0.49999773967570205	35
flaky	7	7	5	8	8	-0.49999999902638	35
gm	3	6	0	2	24	0.49966464986953363	35
viewsonic	4	1	2	4	24	0.4999724643088853	35
bpm	6	6	7	8	8	-0.49999999563653774	35
premier	4	0	3	8	20	0.49330714907571527	35
exhibit	10	2	3	12	8	-0.4999724643088854	35
closing	5	9	2	11	8	-0.4999724643088854	35
bury	4	5	3	12	11	-0.49752737684336523	35
usd	8	5	3	4	15	-0.49999862904279313	35
untill	5	1	8	8	13	-0.4999724643088854	35
wep	3	3	4	10	15	-0.4890130573694068	35
workmanship	8	4	2	8	13	-0.49999969409777306	35
rechargables	1	0	4	15	15	0.4399133498259924	35
crucial	5	1	2	12	16	-0.4706877692486437	36
lil	1	1	3	12	19	0.498498817743263	36
cad	9	3	4	10	10	-0.4999999748900091	36
counterpart	1	2	3	10	20	0.4990889488055994	36
cooky	11	5	2	6	12	-0.4999999998308102	36
leader	3	0	0	10	23	0.4999938558253978	36
charlie	0	4	7	15	10	0.42414181997875655	36
jean	1	1	5	8	21	0.4997965730219448	36
rec	2	3	3	5	23	0.4998766054240137	36
examine	6	3	3	8	16	-0.4994472213630764	36
es	1	7	2	6	20	0.42414181997875655	36
finicky	6	3	5	9	13	-0.4999977396757021	36
everglot	0	0	5	9	22	0.49999627336071584	36
xl	2	2	1	4	27	0.4999999586006244	36
blown	5	2	3	10	16	-0.49330714907571516	36
junky	9	1	1	10	15	-0.4999724643088854	36
rearrange	6	3	2	7	18	-0.48201379003790845	36
chamber	3	1	6	9	17	-0.2310585786300049	36
becasue	6	5	5	9	11	-0.4999999847700205	36
vault	5	0	3	6	22	0.49752737684336534	36
bi	1	3	2	9	21	0.49966464986953363	36
cardboard	4	5	7	9	11	-0.4999998874648379	36
gx	2	1	2	12	19	0.49592986228410396	36
garmins	0	2	4	9	21	0.4999251537724895	36
barrel	11	2	3	8	12	-0.49999999793884636	36
paperweight	19	7	3	1	6	-0.2310585786300049	36
lost	7	2	1	9	17	-0.49592986228410385	36
navigational	0	0	10	7	19	0.49592986228410396	36
evidently	12	4	3	12	5	-0.4999999748900091	36
warmth	1	2	7	5	21	0.498498817743263	36
widely	4	3	3	9	17	-0.4525741268224332	36
cox	2	7	1	4	22	0.4890130573694068	36
kx	5	0	3	5	23	0.4994472213630764	36
warehouse	15	3	3	4	11	-0.4999999748900091	36
gun	1	6	1	12	16	-0.3807970779778824	36
bedside	0	3	6	9	18	0.45257412682243336	36
circular	3	4	4	8	17	-0.4525741268224332	36
packing	6	3	7	6	14	-0.49999627336071584	36
unfriendly	17	2	6	9	2	-0.4994472213630764	36
professionally	1	3	5	14	14	-0.4046505351008905	37
composition	5	0	3	10	19	0.2310585786300049	37
civic	3	0	1	14	19	0.49330714907571527	37
bb	5	4	1	7	20	-0.1224593312018546	37
km	1	1	3	9	23	0.4999938558253978	37
flashy	3	1	3	11	19	0.45257412682243336	37
cutout	5	4	3	15	10	-0.4525741268224332	37
bias	2	2	6	10	17	-0.2310585786300049	37
coolpix	4	0	0	3	30	0.49999999874984713	37
promote	7	6	3	14	7	-0.4994472213630764	37
canister	5	0	3	8	21	0.48201379003790845	37
realise	3	2	4	4	24	0.4998766054240137	37
remark	7	2	3	8	17	-0.49908894880559934	37
beast	9	6	3	4	15	-0.4999999586006245	37
panic	3	3	3	9	19	0.2310585786300049	37
houston	2	0	0	12	23	0.49999773967570205	37
linspire	0	0	17	8	12	0.2310585786300049	37
radius	2	5	7	7	16	-0.49752737684336523	37
geforce	2	2	0	11	22	0.4999251537724895	37
compose	1	1	2	10	23	0.49999627336071584	37
explode	15	3	5	5	9	-0.4999999586006245	37
replacable	2	2	9	9	15	-0.49592986228410385	37
loan	8	6	0	5	18	-0.49992515377248936	37
rainbow	5	1	3	9	19	0.0	37
garden	1	1	2	9	24	0.49999916847197223	37
bokeh	0	1	8	11	17	0.3807970779778823	37
canoscan	3	1	5	16	12	0.3807970779778823	37
faceplate	9	2	3	9	14	-0.4999994956525918	37
rosetta	0	3	3	3	28	0.49999999439720355	37
flame	3	5	0	5	24	0.49966464986953363	37
xx	2	1	0	19	15	0.4994472213630764	37
ventilation	7	0	2	12	16	-0.49752737684336523	37
commit	4	2	5	8	18	-0.3807970779778824	37
updater	6	2	1	12	16	-0.49752737684336523	37
comedy	0	0	3	15	19	0.4997965730219448	37
freezing	10	5	2	10	10	-0.49999999992647043	37
ct	0	1	5	13	18	0.49330714907571527	37
nowadays	4	5	5	10	13	-0.49999627336071584	37
palette	8	0	0	2	27	0.4999546021312976	37
northern	4	1	2	12	18	0.1224593312018546	37
police	4	3	0	5	25	0.4999546021312976	37
resemble	5	3	5	10	14	-0.4999724643088854	37
edtv	1	0	0	10	26	0.49999999439720355	37
prominent	4	3	4	13	13	-0.4992903296008994	37
bouncy	0	2	5	14	16	0.2310585786300049	37
chunky	2	1	5	10	19	0.47068776924864364	37
hex	0	0	2	22	13	0.49999949565259183	37
lasting	3	4	2	5	24	0.4994472213630764	38
jeep	2	1	5	4	26	0.499998629042793	38
reflection	4	3	4	8	19	-0.31757447619364365	38
cautious	10	4	3	13	8	-0.4999898700090191	38
paperwork	11	2	2	7	16	-0.4999994956525918	38
uneven	7	9	3	9	10	-0.49999999998611205	38
refrigerator	6	2	1	5	24	0.49592986228410396	38
xbr	3	1	1	7	26	0.49999916847197223	38
eg	5	1	3	13	16	-0.49330714907571516	38
colleague	2	3	2	6	25	0.4999898700090192	38
hn	1	9	3	16	9	-0.1224593312018546	38
copying	2	5	5	10	16	-0.49592986228410385	38
hubby	2	0	3	14	19	0.49330714907571527	38
navman	15	4	10	4	5	-0.4999977396757021	38
feels	3	2	2	14	17	-0.2310585786300049	38
completly	7	5	4	7	15	-0.49999916847197234	38
nonsense	9	1	4	5	19	-0.49908894880559934	38
experimentation	2	1	6	12	17	-0.1224593312018546	38
popcorn	5	3	6	8	16	-0.4997965730219448	38
questionable	4	8	4	11	11	-0.4999994956525918	38
rockbox	0	1	3	24	10	0.49999993174397095	38
cease	15	8	4	4	7	-0.4999977396757021	38
roomy	1	3	3	10	21	0.498498817743263	38
venture	4	4	0	9	21	0.42414181997875655	38
cabin	4	6	1	11	16	-0.4994472213630764	38
era	7	4	4	10	13	-0.4999998874648379	38
precisely	4	4	3	7	20	-0.1224593312018546	38
called	21	4	1	4	8	-0.48201379003790845	38
huh	10	6	1	10	11	-0.49999999996224864	38
wander	4	2	1	12	19	0.2310585786300049	38
evolt	0	0	7	10	21	0.4998766054240137	38
warp	12	3	6	7	10	-0.4999999999948909	38
wobbly	2	1	11	14	10	-0.1224593312018546	38
plant	3	1	5	13	17	-0.3807970779778824	39
wp	6	6	3	7	17	-0.4999724643088854	39
zippi	1	1	4	7	26	0.499999694097773	39
rocketfm	8	7	0	9	15	-0.4999998874648379	39
reduced	2	4	11	10	12	-0.49999916847197234	39
novelty	10	7	4	8	10	-0.49999999999974565	39
corded	2	5	0	10	22	0.49592986228410396	39
brake	7	2	0	7	23	0.42414181997875655	39
pulse	5	5	3	11	15	-0.4999832985781519	39
rotation	3	2	8	11	15	-0.4994472213630764	39
vantec	28	0	0	5	6	0.4997965730219448	39
likewise	5	3	2	9	20	-0.2310585786300049	39
fund	11	2	4	6	16	-0.4999998874648379	39
largely	3	3	2	16	15	0.0	39
jumper	3	3	1	10	22	0.49592986228410396	39
centre	10	5	4	11	9	-0.49999981446089814	39
germany	4	1	1	6	27	0.499998629042793	39
ubuntu	3	1	4	6	25	0.4999724643088853	39
upto	2	2	3	14	18	0.2310585786300049	39
horizontally	0	4	3	13	19	0.47068776924864364	39
batter	3	4	4	16	12	-0.1224593312018546	39
unpleasant	11	2	7	8	11	-0.49999999999930855	39
psu	1	2	1	9	26	0.49999981446089814	39
profit	8	10	3	5	13	-0.49999999993775857	39
lexus	4	0	2	11	22	0.498498817743263	39
revert	11	10	9	5	4	-0.4999999907625504	39
hawaii	2	2	0	10	25	0.49999773967570205	39
removeable	0	2	4	14	19	0.49330714907571527	39
closure	3	3	3	9	21	0.45257412682243336	39
grandma	4	0	6	5	24	0.4994472213630764	39
contribute	7	2	5	13	12	-0.4996646498695335	39
unbelievably	12	2	1	4	20	-0.49995460213129755	39
hazard	7	4	6	5	17	-0.4999898700090191	39
blackberry	2	4	6	12	15	-0.49908894880559934	39
razor	2	5	5	8	19	-0.31757447619364365	39
responsibility	17	6	4	6	6	-0.4999832985781519	39
university	3	3	2	10	22	0.4890130573694068	40
partial	8	6	4	8	14	-0.4999999943972036	40
exciting	1	5	5	5	24	0.4990889488055994	40
percentage	6	2	5	7	20	-0.4706877692486437	40
gapless	0	0	0	29	11	0.49999999993775845	40
polite	16	5	0	9	10	-0.49999999793884636	40
keystroke	7	7	4	9	13	-0.49999999793884636	40
baseball	5	2	1	12	20	0.0	40
compatability	4	6	3	10	17	-0.4996646498695335	40
grill	6	1	6	8	19	-0.4890130573694068	40
bt	4	2	4	7	23	0.4890130573694068	40
relevant	6	2	3	11	18	-0.49592986228410385	40
candle	2	5	7	11	15	-0.49987660542401374	40
british	0	2	5	13	20	0.49592986228410396	40
residue	3	3	3	14	17	-0.4706877692486437	40
fuse	10	8	4	7	11	-0.4999999999995806	40
hm	10	5	3	4	18	-0.4999994956525918	40
cartridges	9	2	4	7	18	-0.4999724643088854	40
pregnant	4	3	1	6	26	0.4999251537724895	40
cleanup	6	1	5	10	18	-0.49592986228410385	40
va	0	4	3	12	21	0.49752737684336534	40
fireplace	1	3	1	3	32	0.4999999998973812	40
hepa	7	2	10	6	15	-0.49999969409777306	40
branch	0	0	1	20	19	0.4999546021312976	40
eastern	5	0	3	12	20	0.2310585786300049	40
jealous	0	0	1	7	32	0.49999999999886	40
rigid	6	9	3	11	11	-0.4999999907625504	40
evo	2	0	0	11	27	0.499999974890009	40
routinely	9	4	5	11	11	-0.4999999943972036	40
encore	14	1	0	1	25	-0.49330714907571516	41
geocache	0	0	1	22	18	0.49999627336071584	41
river	5	0	4	8	24	0.49752737684336534	41
copyright	5	2	7	11	16	-0.49992515377248936	41
earphones	1	3	5	10	22	0.49592986228410396	41
por	5	0	1	9	26	0.4999724643088853	41
proximity	6	6	4	14	11	-0.4997965730219448	41
rebuild	12	4	6	10	9	-0.49999999999974565	41
barrier	1	1	4	8	27	0.49999981446089814	41
bibleworks	0	0	1	0	40	0.5	41
leakage	6	0	4	13	18	-0.4890130573694068	41
wich	4	0	2	14	21	0.48201379003790845	41
hissing	3	5	2	10	21	0.1224593312018546	41
gothic	0	0	4	16	21	0.4998766054240137	41
flop	8	5	5	12	11	-0.4999977396757021	41
restrict	12	2	1	7	19	-0.49999627336071584	41
unclear	10	6	7	15	3	-0.4999832985781519	41
bloat	11	5	3	6	16	-0.49999999660173217	41
formatting	13	5	2	6	15	-0.49999999993775857	41
exclude	11	2	2	8	18	-0.4999977396757021	41
certificate	13	2	5	8	13	-0.49999999999930855	41
friends	6	1	3	6	25	0.49592986228410396	41
crushed	2	2	3	6	28	0.499999694097773	41
combi	10	2	2	5	22	-0.49592986228410385	41
partly	7	2	6	11	15	-0.49999862904279313	41
vague	11	7	2	15	6	-0.49999627336071584	41
laptops	9	1	5	13	13	-0.49999935240520177	41
hf	20	3	1	9	8	-0.4999938558253978	41
bizarre	7	5	8	12	9	-0.4999938558253978	41
enormous	7	2	4	5	23	-0.1224593312018546	41
justice	2	2	4	10	23	0.4990889488055994	41
kenwood	5	3	2	9	23	0.3807970779778823	42
lever	5	3	8	11	15	-0.4999977396757021	42
buffalo	3	4	2	9	24	0.49592986228410396	42
beloved	2	5	2	12	21	0.31757447619364365	42
protocol	4	3	12	11	12	-0.4999994956525918	42
comp	6	1	2	11	22	0.2310585786300049	42
clarify	9	3	6	8	16	-0.4999999317439709	42
pb	5	2	0	16	19	-0.3807970779778824	42
cardio	4	2	2	11	23	0.4890130573694068	42
bib	1	0	1	3	37	0.49999999999999223	42
wild	1	4	3	12	22	0.49330714907571527	42
pointless	13	8	4	6	11	-0.4999999999948909	42
hire	12	4	3	11	12	-0.4999999999999064	42
choke	6	4	3	13	16	-0.4999898700090191	42
hallway	4	2	2	18	16	0.2310585786300049	42
ntfs	1	4	4	7	26	0.4999724643088853	42
pdfs	2	2	1	8	29	0.4999999586006244	42
healthy	4	2	3	8	25	0.4990889488055994	42
purchaser	13	4	1	13	11	-0.49999999996224864	42
petite	1	3	3	11	24	0.4998766054240137	42
fx	6	0	0	16	20	0.0	42
revision	9	5	5	12	11	-0.4999994956525918	42
cinema	2	3	4	7	26	0.4999546021312976	42
este	4	1	0	9	28	0.49999916847197223	42
candy	3	1	4	12	22	0.4890130573694068	42
hiccup	4	0	3	12	23	0.49752737684336534	42
whisper	5	3	2	9	23	0.3807970779778823	42
uhf	5	3	5	9	20	-0.48201379003790845	42
compliant	9	2	2	14	15	-0.49999969409777306	42
compactflash	1	2	4	12	23	0.49966464986953363	42
browsing	6	6	3	9	18	-0.4999724643088854	42
buzzing	7	7	6	9	13	-0.4999999997210532	42
predecessor	6	1	5	15	15	-0.4996646498695335	42
recharger	3	2	3	11	23	0.49592986228410396	42
found	5	2	3	12	20	-0.3807970779778824	42
lockup	14	2	3	8	15	-0.4999999998973812	42
po	21	3	0	5	13	-0.49999916847197234	42
wary	3	2	7	5	25	0.498498817743263	42
nov	13	5	5	8	12	-0.49999999999994327	43
energizer	9	1	4	5	24	-0.3807970779778824	43
worn	1	4	4	10	24	0.4990889488055994	43
bookshelf	3	3	2	8	27	0.4999724643088853	43
gui	7	3	12	7	14	-0.49999999793884636	43
uploading	2	3	2	19	17	0.47068776924864364	43
relation	17	8	3	5	10	-0.4999999748900091	43
ep	4	7	5	14	13	-0.4996646498695335	43
chase	3	4	4	22	10	0.498498817743263	43
upwards	6	0	6	13	18	-0.498498817743263	43
powershot	4	3	2	10	24	0.4890130573694068	43
victorian	1	0	4	21	17	0.4998766054240137	43
prong	11	0	6	16	10	-0.4997965730219448	43
elite	2	2	1	13	25	0.4999724643088853	43
rap	5	4	7	9	18	-0.49992515377248936	43
warmer	6	1	4	11	21	-0.3807970779778824	43
cc	0	7	6	7	23	0.45257412682243336	43
brew	1	1	4	16	21	0.49592986228410396	43
bum	6	4	8	10	15	-0.4999998874648379	43
unsure	0	2	6	6	29	0.4999999586006244	43
confortable	1	1	3	9	29	0.4999999847700205	43
graduate	3	4	2	12	22	0.3807970779778823	43
passage	4	2	4	9	24	0.4890130573694068	43
cli	8	2	7	3	23	-0.4890130573694068	43
bible	1	0	4	0	38	0.49999999999998734	43
boast	6	8	9	7	13	-0.49999999993775857	43
belly	5	1	3	13	21	0.0	43
coil	3	5	5	11	19	-0.49330714907571516	43
bios	9	5	0	6	23	-0.49592986228410385	43
visuals	0	5	5	16	18	-0.42414181997875644	44
purely	3	0	9	11	21	0.1224593312018546	44
proud	3	0	2	11	28	0.49999949565259183	44
quest	3	3	0	13	25	0.49966464986953363	44
harm	7	3	6	9	19	-0.49995460213129755	44
cloudy	4	1	3	12	24	0.49592986228410396	44
reinforce	6	6	2	12	18	-0.4999832985781519	44
evident	5	6	12	8	13	-0.4999999997210532	44
hardwood	8	1	4	16	15	-0.498498817743263	44
neoprene	0	0	1	19	24	0.499998629042793	44
wedge	10	8	6	9	11	-0.49999999999997913	44
rv	1	4	3	9	27	0.4999898700090192	44
playstation	2	0	5	13	24	0.4997965730219448	44
humidifiers	4	2	7	14	17	-0.4996646498695335	44
jersey	5	2	4	12	21	-0.3807970779778824	44
nx	12	1	6	10	15	-0.49999999954009444	44
lord	3	3	2	13	23	0.48201379003790845	44
evenflo	4	3	10	8	19	-0.4994472213630764	44
heating	8	1	3	19	13	-0.3807970779778824	44
blah	3	11	2	14	14	-0.49999862904279313	44
washable	0	4	1	6	33	0.4999999998973812	44
greek	0	0	5	3	36	0.4999999999998457	44
joe	9	2	3	8	22	-0.49752737684336523	44
beeping	15	4	14	7	4	-0.49999999660173217	44
codec	1	3	1	18	21	0.4890130573694068	44
premiere	14	3	0	3	24	-0.49995460213129755	44
ferrari	3	2	11	5	23	0.1224593312018546	44
utterly	11	9	7	7	10	-0.4999999999999656	44
presumably	10	3	5	12	15	-0.49999999874984713	45
cosmetic	6	4	4	18	13	-0.4706877692486437	45
visor	3	3	12	7	20	-0.49752737684336523	45
nuance	8	0	4	13	20	-0.498498817743263	45
compusa	14	3	3	7	18	-0.49999999924174393	45
panasonics	3	4	3	17	18	-0.49592986228410385	45
flick	0	1	7	12	25	0.4999724643088853	45
passive	1	5	5	11	23	0.45257412682243336	45
complement	1	2	3	6	33	0.49999999972105313	45
cds	7	3	2	12	21	-0.49592986228410385	45
whip	2	4	4	13	22	0.31757447619364365	45
halo	0	7	1	5	32	0.4999999847700205	45
roadmate	6	1	5	12	21	-0.4706877692486437	45
holmes	20	6	0	4	15	-0.4999999943972036	45
broad	4	5	5	14	17	-0.4999724643088854	45
receptor	10	12	1	6	16	-0.4999999999948909	45
conjunction	2	4	1	12	26	0.4998766054240137	45
knowledgeable	3	6	1	10	25	0.48201379003790845	45
usefulness	3	3	5	16	18	-0.49592986228410385	45
gamer	2	3	3	6	31	0.49999993174397095	45
hurricane	4	8	0	10	23	-0.3807970779778824	45
phoenix	8	0	3	12	22	-0.4525741268224332	45
warrant	6	6	3	15	15	-0.4999970976880148	45
knowing	4	0	6	6	29	0.4999938558253978	45
confirmation	16	6	2	4	18	-0.49999999999812045	46
recess	2	5	6	18	15	-0.1224593312018546	46
relationship	6	8	3	11	18	-0.4999994956525918	46
particle	4	1	22	13	6	0.49330714907571527	46
bind	3	3	7	16	17	-0.4997965730219448	46
recieve	19	4	3	10	10	-0.49999999924174393	46
rim	9	6	2	7	22	-0.4999724643088854	46
gt	5	0	3	4	34	0.49999999439720355	46
vizio	3	4	1	29	9	0.49999981446089814	46
guest	3	6	6	9	22	-0.4706877692486437	46
vastly	5	2	5	7	27	0.49592986228410396	46
categorize	1	16	3	13	13	-0.4999999907625504	46
pacifier	0	2	3	17	24	0.4999251537724895	46
hc	3	4	13	16	10	-0.48201379003790845	46
bc	7	11	10	3	15	-0.49999999999812045	46
watts	3	2	9	8	24	0.3807970779778823	46
faith	12	8	3	11	12	-0.4999999999999983	46
related	7	6	9	9	15	-0.49999999954009444	46
cr	9	2	3	16	16	-0.49999627336071584	46
facing	6	1	2	13	24	0.3807970779778823	46
remarkably	3	3	2	16	22	0.31757447619364365	46
longevity	8	2	5	10	21	-0.4996646498695335	46
cisco	5	1	5	6	29	0.4999251537724895	46
wooden	3	2	5	14	22	0.2310585786300049	46
unobtrusive	0	5	2	16	23	0.49592986228410396	46
junkie	3	1	3	10	29	0.499998629042793	46
buff	5	4	0	20	17	0.0	46
elastic	4	2	9	11	20	-0.49592986228410385	46
clicking	6	9	10	7	14	-0.49999999998611205	46
briefly	8	4	4	13	17	-0.49999981446089814	46
wa	1	1	7	4	33	0.49999999874984713	46
classroom	0	2	3	15	26	0.49999627336071584	46
valid	12	9	6	7	12	-0.4999999999999983	46
cheesy	7	1	7	11	21	-0.49908894880559934	47
ec	2	0	1	16	28	0.499999694097773	47
humor	0	3	3	19	22	0.49330714907571527	47
paul	9	1	1	13	23	-0.48201379003790845	47
convertible	1	7	1	10	28	0.4999251537724895	47
remedy	16	6	8	10	7	-0.49999999996224864	47
verbal	1	0	0	15	31	0.49999999954009455	47
positioning	4	1	3	21	18	0.47068776924864364	47
knee	10	4	3	9	21	-0.49999627336071584	47
umbrella	3	1	6	13	24	0.48201379003790845	47
undo	12	5	1	16	13	-0.49999916847197234	47
binder	4	2	14	14	13	-0.49990389758450055	47
pronounce	1	2	4	16	24	0.4990889488055994	47
